Transaction-ID,Date,Location,Product_Category,Sales_Channel,Units_Sold,Unit_Price_USD,Discount_Applied_Pct,Total_Revenue_USD
TRX-10541,2025-09-15 02:42:49.553295,Busan,Smartphones,Retail Store,5,902.6,0,4513.0
TRX-13516,2025-09-15 02:42:49.553295,Daegu,Wearables,Online,3,453.43,0,1360.29
TRX-13249,2025-09-15 02:42:49.553295,Seoul,Accessories,Online,8,1120.61,0,8964.88
TRX-14213,2025-09-15 02:42:49.553295,Incheon,Tablets,Online,3,1439.79,5,4103.4
TRX-10327,2025-09-15 02:42:49.553295,Busan,Accessories,Authorized Reseller,6,1220.66,0,7323.96
TRX-14722,2025-09-15 02:42:49.553295,Seoul,Tablets,Authorized Reseller,9,654.89,0,5894.01
TRX-14998,2025-09-15 02:42:49.553295,Busan,Tablets,Retail Store,7,1547.9,10,9751.77
TRX-12755,2025-09-15 02:42:49.553295,Busan,Accessories,Retail Store,8,1323.62,15,9000.62
TRX-11707,2025-09-15 02:42:49.553295,Busan,Wearables,Retail Store,7,733.45,10,4620.74
TRX-10457,2025-09-15 02:42:49.553295,Seoul,Accessories,Retail Store,1,692.38,0,692.38
TRX-10904,2025-09-15 02:42:49.553295,Daejeon,Smartphones,Authorized Reseller,6,69.23,0,415.38
TRX-10021,2025-09-15 02:42:49.553295,Busan,Smartphones,Retail Store,6,486.7,5,2774.19
TRX-10701,2025-09-15 02:42:49.553295,Seoul,Accessories,Online,6,1951.6,0,11709.6
TRX-11370,2025-09-16 02:42:49.553295,Daejeon,Tablets,Online,7,1290.8,0,9035.6
TRX-11701,2025-09-16 02:42:49.553295,Seoul,Laptops,Online,7,1729.57,0,12106.99
TRX-11525,2025-09-16 02:42:49.553295,Seoul,Tablets,Authorized Reseller,2,949.74,0,1899.48
TRX-12055,2025-09-16 02:42:49.553295,Busan,Laptops,Online,1,752.53,5,714.9
TRX-13383,2025-09-16 02:42:49.553295,Daejeon,Wearables,Online,9,1163.98,0,10475.82
TRX-14235,2025-09-16 02:42:49.553295,Incheon,Smartphones,Retail Store,7,969.56,0,6786.92
TRX-14900,2025-09-16 02:42:49.553295,Daejeon,Tablets,Online,4,661.6,0,2646.4
TRX-14621,2025-09-16 02:42:49.553295,Seoul,Wearables,Online,1,423.72,5,402.53
TRX-14059,2025-09-16 02:42:49.553295,Daegu,Wearables,Authorized Reseller,8,1371.67,0,10973.36
TRX-14186,2025-09-17 02:42:49.553295,Busan,Laptops,Retail Store,6,1893.38,0,11360.28
TRX-11231,2025-09-17 02:42:49.553295,Daejeon,Tablets,Online,2,811.31,0,1622.62
TRX-14659,2025-09-17 02:42:49.553295,Seoul,Tablets,Retail Store,4,149.88,0,599.52
TRX-10612,2025-09-17 02:42:49.553295,Seoul,Laptops,Online,3,516.08,5,1470.83
TRX-13592,2025-09-17 02:42:49.553295,Seoul,Smartphones,Online,4,618.53,10,2226.71
TRX-13209,2025-09-17 02:42:49.553295,Daegu,Laptops,Online,5,1157.66,5,5498.88
TRX-13558,2025-09-17 02:42:49.553295,Incheon,Accessories,Authorized Reseller,2,1173.11,0,2346.22
TRX-11831,2025-09-17 02:42:49.553295,Daejeon,Tablets,Authorized Reseller,8,1910.34,0,15282.72
TRX-10292,2025-09-17 02:42:49.553295,Busan,Laptops,Authorized Reseller,5,1363.04,0,6815.2
TRX-10974,2025-09-17 02:42:49.553295,Busan,Tablets,Online,6,680.34,5,3877.94
TRX-14096,2025-09-18 02:42:49.553295,Busan,Smartphones,Online,8,788.42,5,5991.99
TRX-14768,2025-09-18 02:42:49.553295,Incheon,Laptops,Retail Store,1,1082.86,10,974.57
TRX-13362,2025-09-18 02:42:49.553295,Daegu,Accessories,Online,2,1902.63,0,3805.26
TRX-10832,2025-09-18 02:42:49.553295,Seoul,Tablets,Retail Store,2,1754.69,0,3509.38
TRX-13858,2025-09-18 02:42:49.553295,Daegu,Accessories,Online,1,1480.91,5,1406.86
TRX-11736,2025-09-18 02:42:49.553295,Seoul,Wearables,Authorized Reseller,2,420.67,0,841.34
TRX-11973,2025-09-18 02:42:49.553295,Seoul,Wearables,Retail Store,3,1689.25,0,5067.75
TRX-11294,2025-09-18 02:42:49.553295,Seoul,Laptops,Online,9,1430.33,0,12872.97
TRX-14593,2025-09-18 02:42:49.553295,Daejeon,Wearables,Authorized Reseller,7,384.94,0,2694.58
TRX-11593,2025-09-18 02:42:49.553295,Seoul,Laptops,Online,5,127.19,0,635.95
TRX-10303,2025-09-18 02:42:49.553295,Seoul,Wearables,Authorized Reseller,1,524.17,20,419.34
TRX-10834,2025-09-18 02:42:49.553295,Seoul,Tablets,Retail Store,7,1073.12,5,7136.25
TRX-13149,2025-09-19 02:42:49.553295,Seoul,Wearables,Authorized Reseller,8,1326.84,15,9022.51
TRX-13380,2025-09-19 02:42:49.553295,Seoul,Wearables,Authorized Reseller,3,1165.96,0,3497.88
TRX-10532,2025-09-19 02:42:49.553295,Seoul,Accessories,Online,2,1348.4,0,2696.8
TRX-12860,2025-09-19 02:42:49.553295,Daejeon,Tablets,Online,7,1742.84,0,12199.88
TRX-14507,2025-09-19 02:42:49.553295,Seoul,Accessories,Retail Store,4,135.32,10,487.15
TRX-13427,2025-09-19 02:42:49.553295,Seoul,Laptops,Online,8,1091.53,0,8732.24
TRX-12888,2025-09-19 02:42:49.553295,Seoul,Accessories,Authorized Reseller,1,1774.01,0,1774.01
TRX-12360,2025-09-19 02:42:49.553295,Busan,Smartphones,Retail Store,9,1057.6,5,9042.48
TRX-13020,2025-09-19 02:42:49.553295,Incheon,Wearables,Retail Store,8,1094.25,10,7878.6
TRX-12500,2025-09-19 02:42:49.553295,Busan,Smartphones,Authorized Reseller,2,72.28,0,144.56
TRX-11087,2025-09-19 02:42:49.553295,Incheon,Accessories,Online,8,1707.79,0,13662.32
TRX-10417,2025-09-19 02:42:49.553295,Daegu,Tablets,Online,6,391.31,0,2347.86
TRX-11693,2025-09-19 02:42:49.553295,Daegu,Smartphones,Authorized Reseller,8,1846.96,5,14036.9
TRX-12276,2025-09-19 02:42:49.553295,Seoul,Wearables,Online,4,547.55,0,2190.2
TRX-14281,2025-09-20 02:42:49.553295,Busan,Smartphones,Retail Store,3,1620.56,0,4861.68
TRX-10742,2025-09-20 02:42:49.553295,Busan,Laptops,Online,7,318.35,5,2117.03
TRX-12961,2025-09-20 02:42:49.553295,Seoul,Laptops,Retail Store,1,1056.44,10,950.8
TRX-14847,2025-09-20 02:42:49.553295,Seoul,Tablets,Retail Store,6,620.07,0,3720.42
TRX-10712,2025-09-20 02:42:49.553295,Seoul,Tablets,Retail Store,7,1172.01,0,8204.07
TRX-14869,2025-09-20 02:42:49.553295,Busan,Wearables,Authorized Reseller,6,1482.87,0,8897.22
TRX-11291,2025-09-20 02:42:49.553295,Seoul,Tablets,Retail Store,4,410.31,0,1641.24
TRX-14065,2025-09-20 02:42:49.553295,Seoul,Accessories,Online,4,1310.84,15,4456.86
TRX-10219,2025-09-21 02:42:49.553295,Incheon,Tablets,Online,9,1385.04,0,12465.36
TRX-11442,2025-09-21 02:42:49.553295,Seoul,Tablets,Online,7,77.26,0,540.82
TRX-14190,2025-09-21 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,2,845.11,0,1690.22
TRX-11533,2025-09-21 02:42:49.553295,Seoul,Smartphones,Retail Store,7,1864.08,0,13048.56
TRX-10945,2025-09-21 02:42:49.553295,Busan,Smartphones,Authorized Reseller,5,1942.45,5,9226.64
TRX-10181,2025-09-21 02:42:49.553295,Seoul,Laptops,Online,9,738.72,5,6316.06
TRX-12797,2025-09-21 02:42:49.553295,Incheon,Wearables,Retail Store,6,644.02,20,3091.3
TRX-11192,2025-09-21 02:42:49.553295,Daejeon,Accessories,Retail Store,1,533.49,0,533.49
TRX-12013,2025-09-21 02:42:49.553295,Seoul,Tablets,Authorized Reseller,5,305.18,5,1449.6
TRX-10230,2025-09-21 02:42:49.553295,Busan,Wearables,Online,6,542.0,0,3252.0
TRX-12774,2025-09-21 02:42:49.553295,Busan,Tablets,Retail Store,4,125.41,0,501.64
TRX-12904,2025-09-21 02:42:49.553295,Seoul,Accessories,Retail Store,7,1296.35,0,9074.45
TRX-13708,2025-09-21 02:42:49.553295,Seoul,Wearables,Retail Store,2,1793.25,0,3586.5
TRX-12779,2025-09-21 02:42:49.553295,Seoul,Accessories,Retail Store,5,1886.42,15,8017.28
TRX-11072,2025-09-21 02:42:49.553295,Daegu,Accessories,Retail Store,1,503.7,0,503.7
TRX-12111,2025-09-22 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,1,573.16,0,573.16
TRX-14075,2025-09-22 02:42:49.553295,Seoul,Smartphones,Online,2,1488.48,5,2828.11
TRX-11769,2025-09-22 02:42:49.553295,Daegu,Accessories,Authorized Reseller,1,1422.69,0,1422.69
TRX-14647,2025-09-22 02:42:49.553295,Seoul,Wearables,Retail Store,5,1864.91,0,9324.55
TRX-10246,2025-09-22 02:42:49.553295,Seoul,Wearables,Online,8,450.01,0,3600.08
TRX-11543,2025-09-22 02:42:49.553295,Seoul,Smartphones,Online,5,1696.98,0,8484.9
TRX-13882,2025-09-22 02:42:49.553295,Seoul,Wearables,Authorized Reseller,2,1322.27,10,2380.09
TRX-12870,2025-09-22 02:42:49.553295,Seoul,Tablets,Retail Store,5,433.3,0,2166.5
TRX-11455,2025-09-22 02:42:49.553295,Incheon,Laptops,Online,2,150.38,0,300.76
TRX-12535,2025-09-23 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,1,480.79,0,480.79
TRX-11443,2025-09-23 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,3,75.16,0,225.48
TRX-12545,2025-09-23 02:42:49.553295,Seoul,Laptops,Authorized Reseller,1,1249.14,10,1124.23
TRX-12287,2025-09-23 02:42:49.553295,Busan,Accessories,Retail Store,2,1166.43,5,2216.22
TRX-11128,2025-09-23 02:42:49.553295,Busan,Laptops,Retail Store,2,1014.2,0,2028.4
TRX-13587,2025-09-24 02:42:49.553295,Seoul,Tablets,Authorized Reseller,2,881.98,0,1763.96
TRX-13122,2025-09-24 02:42:49.553295,Seoul,Smartphones,Retail Store,4,1649.89,0,6599.56
TRX-14574,2025-09-24 02:42:49.553295,Incheon,Laptops,Retail Store,7,1846.68,0,12926.76
TRX-11406,2025-09-24 02:42:49.553295,Seoul,Accessories,Online,6,495.44,0,2972.64
TRX-11324,2025-09-24 02:42:49.553295,Daejeon,Smartphones,Online,4,761.7,0,3046.8
TRX-10111,2025-09-24 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,1571.14,10,8484.16
TRX-13176,2025-09-24 02:42:49.553295,Seoul,Tablets,Retail Store,4,139.52,15,474.37
TRX-10234,2025-09-24 02:42:49.553295,Seoul,Tablets,Authorized Reseller,7,746.22,5,4962.36
TRX-11403,2025-09-24 02:42:49.553295,Busan,Tablets,Retail Store,4,1101.85,10,3966.66
TRX-13068,2025-09-24 02:42:49.553295,Seoul,Accessories,Online,4,250.63,15,852.14
TRX-10703,2025-09-24 02:42:49.553295,Incheon,Accessories,Retail Store,9,1274.34,0,11469.06
TRX-13729,2025-09-24 02:42:49.553295,Seoul,Tablets,Online,8,1140.26,10,8209.87
TRX-14712,2025-09-24 02:42:49.553295,Seoul,Wearables,Retail Store,8,1200.49,15,8163.33
TRX-13429,2025-09-24 02:42:49.553295,Busan,Tablets,Online,5,1626.83,0,8134.15
TRX-13323,2025-09-24 02:42:49.553295,Seoul,Accessories,Authorized Reseller,8,319.51,15,2172.67
TRX-13926,2025-09-25 02:42:49.553295,Busan,Accessories,Online,7,269.95,0,1889.65
TRX-11820,2025-09-25 02:42:49.553295,Busan,Tablets,Retail Store,1,829.05,0,829.05
TRX-14161,2025-09-25 02:42:49.553295,Incheon,Tablets,Authorized Reseller,3,742.82,10,2005.61
TRX-14496,2025-09-25 02:42:49.553295,Seoul,Smartphones,Online,1,747.55,0,747.55
TRX-12719,2025-09-25 02:42:49.553295,Seoul,Tablets,Retail Store,4,232.36,0,929.44
TRX-13316,2025-09-25 02:42:49.553295,Seoul,Accessories,Authorized Reseller,8,1269.67,5,9649.49
TRX-13388,2025-09-25 02:42:49.553295,Seoul,Accessories,Online,2,1502.6,15,2554.42
TRX-10072,2025-09-25 02:42:49.553295,Daegu,Tablets,Online,5,1559.55,0,7797.75
TRX-10634,2025-09-25 02:42:49.553295,Seoul,Wearables,Online,3,548.62,0,1645.86
TRX-11898,2025-09-25 02:42:49.553295,Incheon,Wearables,Authorized Reseller,7,1594.2,0,11159.4
TRX-11308,2025-09-25 02:42:49.553295,Seoul,Tablets,Retail Store,2,1045.2,10,1881.36
TRX-10750,2025-09-25 02:42:49.553295,Busan,Smartphones,Authorized Reseller,2,825.67,0,1651.34
TRX-14305,2025-09-25 02:42:49.553295,Daegu,Tablets,Retail Store,7,916.57,0,6415.99
TRX-12223,2025-09-25 02:42:49.553295,Busan,Laptops,Retail Store,6,479.76,0,2878.56
TRX-10907,2025-09-25 02:42:49.553295,Daegu,Accessories,Authorized Reseller,7,1588.94,10,10010.32
TRX-14299,2025-09-25 02:42:49.553295,Daegu,Laptops,Retail Store,7,968.89,20,5425.78
TRX-11170,2025-09-25 02:42:49.553295,Busan,Wearables,Online,6,702.79,0,4216.74
TRX-12530,2025-09-26 02:42:49.553295,Seoul,Tablets,Online,5,1120.11,10,5040.5
TRX-13143,2025-09-26 02:42:49.553295,Seoul,Laptops,Retail Store,3,788.68,0,2366.04
TRX-12867,2025-09-26 02:42:49.553295,Daegu,Wearables,Retail Store,8,745.93,15,5072.32
TRX-10665,2025-09-26 02:42:49.553295,Busan,Wearables,Online,1,51.88,20,41.5
TRX-14056,2025-09-26 02:42:49.553295,Seoul,Smartphones,Retail Store,7,923.41,10,5817.48
TRX-10222,2025-09-26 02:42:49.553295,Seoul,Wearables,Online,6,504.27,0,3025.62
TRX-14417,2025-09-26 02:42:49.553295,Seoul,Wearables,Retail Store,7,953.82,20,5341.39
TRX-13515,2025-09-26 02:42:49.553295,Busan,Accessories,Retail Store,3,1690.63,0,5071.89
TRX-14881,2025-09-26 02:42:49.553295,Seoul,Laptops,Online,5,1507.9,15,6408.58
TRX-10976,2025-09-26 02:42:49.553295,Seoul,Smartphones,Online,1,1508.97,10,1358.07
TRX-12153,2025-09-26 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,3,1207.19,0,3621.57
TRX-12634,2025-09-26 02:42:49.553295,Seoul,Wearables,Online,7,488.94,5,3251.45
TRX-11710,2025-09-27 02:42:49.553295,Incheon,Smartphones,Retail Store,7,1647.56,0,11532.92
TRX-10473,2025-09-27 02:42:49.553295,Busan,Accessories,Authorized Reseller,4,1915.92,0,7663.68
TRX-14316,2025-09-27 02:42:49.553295,Seoul,Tablets,Online,1,1214.15,5,1153.44
TRX-11994,2025-09-27 02:42:49.553295,Busan,Accessories,Online,9,600.96,15,4597.34
TRX-13396,2025-09-27 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,1,149.32,0,149.32
TRX-11849,2025-09-27 02:42:49.553295,Seoul,Smartphones,Retail Store,4,76.94,0,307.76
TRX-13557,2025-09-27 02:42:49.553295,Daejeon,Laptops,Online,6,202.16,5,1152.31
TRX-14751,2025-09-27 02:42:49.553295,Daegu,Tablets,Authorized Reseller,8,1731.04,0,13848.32
TRX-14664,2025-09-27 02:42:49.553295,Busan,Smartphones,Authorized Reseller,5,1066.48,20,4265.92
TRX-14242,2025-09-27 02:42:49.553295,Seoul,Smartphones,Online,4,1823.07,0,7292.28
TRX-13676,2025-09-27 02:42:49.553295,Busan,Wearables,Online,4,1051.77,0,4207.08
TRX-14786,2025-09-27 02:42:49.553295,Seoul,Tablets,Authorized Reseller,5,1916.19,0,9580.95
TRX-13862,2025-09-28 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,4,217.32,0,869.28
TRX-14601,2025-09-28 02:42:49.553295,Seoul,Wearables,Authorized Reseller,9,585.6,10,4743.36
TRX-12847,2025-09-28 02:42:49.553295,Busan,Laptops,Online,7,416.4,15,2477.58
TRX-13664,2025-09-28 02:42:49.553295,Daejeon,Smartphones,Online,6,1723.16,20,8271.17
TRX-14476,2025-09-28 02:42:49.553295,Daegu,Laptops,Retail Store,4,1489.76,20,4767.23
TRX-10758,2025-09-28 02:42:49.553295,Busan,Laptops,Authorized Reseller,5,986.56,0,4932.8
TRX-11791,2025-09-28 02:42:49.553295,Busan,Wearables,Retail Store,2,1830.1,0,3660.2
TRX-10817,2025-09-28 02:42:49.553295,Busan,Wearables,Retail Store,6,1230.17,0,7381.02
TRX-14254,2025-09-29 02:42:49.553295,Seoul,Smartphones,Retail Store,6,663.32,10,3581.93
TRX-11665,2025-09-29 02:42:49.553295,Seoul,Wearables,Online,7,1955.25,10,12318.08
TRX-12388,2025-09-29 02:42:49.553295,Seoul,Tablets,Online,4,1380.38,10,4969.37
TRX-10059,2025-09-29 02:42:49.553295,Busan,Wearables,Authorized Reseller,6,985.84,15,5027.78
TRX-12019,2025-09-29 02:42:49.553295,Busan,Laptops,Authorized Reseller,7,521.68,5,3469.17
TRX-13126,2025-09-29 02:42:49.553295,Busan,Accessories,Retail Store,1,1276.06,0,1276.06
TRX-14648,2025-09-29 02:42:49.553295,Seoul,Laptops,Authorized Reseller,8,1059.54,0,8476.32
TRX-11778,2025-09-29 02:42:49.553295,Daejeon,Accessories,Retail Store,8,573.02,0,4584.16
TRX-14689,2025-09-29 02:42:49.553295,Daegu,Laptops,Retail Store,4,1242.23,0,4968.92
TRX-14147,2025-09-29 02:42:49.553295,Busan,Wearables,Retail Store,7,508.53,0,3559.71
TRX-14578,2025-09-29 02:42:49.553295,Daejeon,Wearables,Retail Store,8,58.76,0,470.08
TRX-10573,2025-09-29 02:42:49.553295,Seoul,Accessories,Retail Store,4,1680.05,0,6720.2
TRX-14037,2025-09-29 02:42:49.553295,Busan,Accessories,Retail Store,8,1549.28,5,11774.53
TRX-14911,2025-09-30 02:42:49.553295,Incheon,Accessories,Retail Store,5,1060.95,0,5304.75
TRX-14754,2025-09-30 02:42:49.553295,Seoul,Laptops,Authorized Reseller,3,335.45,20,805.08
TRX-14486,2025-09-30 02:42:49.553295,Busan,Wearables,Online,4,313.72,0,1254.88
TRX-14841,2025-09-30 02:42:49.553295,Seoul,Laptops,Retail Store,4,931.16,0,3724.64
TRX-10133,2025-09-30 02:42:49.553295,Seoul,Tablets,Retail Store,2,106.66,0,213.32
TRX-10781,2025-09-30 02:42:49.553295,Seoul,Laptops,Authorized Reseller,1,398.02,10,358.22
TRX-12001,2025-09-30 02:42:49.553295,Seoul,Wearables,Authorized Reseller,8,1636.17,0,13089.36
TRX-14780,2025-09-30 02:42:49.553295,Seoul,Tablets,Authorized Reseller,4,1465.45,0,5861.8
TRX-14629,2025-09-30 02:42:49.553295,Busan,Tablets,Retail Store,4,1186.81,0,4747.24
TRX-11902,2025-09-30 02:42:49.553295,Seoul,Tablets,Online,3,1994.41,10,5384.91
TRX-14709,2025-09-30 02:42:49.553295,Busan,Laptops,Online,4,1188.53,0,4754.12
TRX-10880,2025-09-30 02:42:49.553295,Busan,Wearables,Authorized Reseller,9,386.58,5,3305.26
TRX-14963,2025-09-30 02:42:49.553295,Busan,Accessories,Retail Store,1,556.24,10,500.62
TRX-14344,2025-09-30 02:42:49.553295,Busan,Tablets,Online,4,181.49,15,617.07
TRX-13092,2025-09-30 02:42:49.553295,Daegu,Accessories,Retail Store,2,187.05,0,374.1
TRX-12313,2025-10-01 02:42:49.553295,Incheon,Laptops,Online,9,1104.82,0,9943.38
TRX-11757,2025-10-01 02:42:49.553295,Seoul,Wearables,Authorized Reseller,6,734.01,0,4404.06
TRX-10082,2025-10-01 02:42:49.553295,Busan,Accessories,Online,9,1769.01,5,15125.04
TRX-10274,2025-10-01 02:42:49.553295,Seoul,Smartphones,Online,5,863.15,5,4099.96
TRX-14846,2025-10-01 02:42:49.553295,Busan,Tablets,Authorized Reseller,8,1497.25,0,11978.0
TRX-14322,2025-10-01 02:42:49.553295,Busan,Laptops,Online,1,685.95,0,685.95
TRX-13842,2025-10-01 02:42:49.553295,Busan,Accessories,Retail Store,7,419.26,0,2934.82
TRX-11861,2025-10-01 02:42:49.553295,Seoul,Accessories,Authorized Reseller,8,1603.43,0,12827.44
TRX-10295,2025-10-01 02:42:49.553295,Seoul,Smartphones,Retail Store,8,1311.42,0,10491.36
TRX-12211,2025-10-01 02:42:49.553295,Incheon,Accessories,Online,6,265.69,5,1514.43
TRX-13545,2025-10-01 02:42:49.553295,Incheon,Smartphones,Retail Store,7,518.12,10,3264.16
TRX-11317,2025-10-02 02:42:49.553295,Seoul,Accessories,Authorized Reseller,2,881.1,0,1762.2
TRX-12696,2025-10-02 02:42:49.553295,Busan,Smartphones,Online,5,356.85,0,1784.25
TRX-13937,2025-10-02 02:42:49.553295,Seoul,Laptops,Online,7,1641.62,15,9767.64
TRX-14567,2025-10-02 02:42:49.553295,Daejeon,Tablets,Online,4,385.14,0,1540.56
TRX-11792,2025-10-02 02:42:49.553295,Seoul,Laptops,Retail Store,4,1157.7,0,4630.8
TRX-14442,2025-10-02 02:42:49.553295,Daejeon,Smartphones,Retail Store,4,1112.84,5,4228.79
TRX-13686,2025-10-02 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,3,1753.58,0,5260.74
TRX-11315,2025-10-02 02:42:49.553295,Seoul,Accessories,Retail Store,3,1656.16,0,4968.48
TRX-14938,2025-10-02 02:42:49.553295,Busan,Wearables,Online,3,1494.53,5,4259.41
TRX-12300,2025-10-02 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,5,578.2,0,2891.0
TRX-14905,2025-10-02 02:42:49.553295,Busan,Tablets,Online,8,1937.51,0,15500.08
TRX-14719,2025-10-02 02:42:49.553295,Busan,Smartphones,Retail Store,8,1018.84,0,8150.72
TRX-14887,2025-10-03 02:42:49.553295,Seoul,Accessories,Authorized Reseller,5,343.73,0,1718.65
TRX-13219,2025-10-03 02:42:49.553295,Seoul,Laptops,Retail Store,4,1114.34,5,4234.49
TRX-14259,2025-10-03 02:42:49.553295,Incheon,Accessories,Online,7,1182.64,15,7036.71
TRX-11137,2025-10-03 02:42:49.553295,Daegu,Accessories,Authorized Reseller,4,329.78,10,1187.21
TRX-13093,2025-10-03 02:42:49.553295,Incheon,Wearables,Online,3,1745.78,0,5237.34
TRX-12975,2025-10-03 02:42:49.553295,Incheon,Tablets,Authorized Reseller,1,351.49,0,351.49
TRX-11181,2025-10-03 02:42:49.553295,Seoul,Tablets,Online,6,234.31,10,1265.27
TRX-11704,2025-10-03 02:42:49.553295,Seoul,Laptops,Retail Store,4,88.52,0,354.08
TRX-13320,2025-10-03 02:42:49.553295,Seoul,Smartphones,Online,1,238.47,0,238.47
TRX-13749,2025-10-03 02:42:49.553295,Busan,Laptops,Authorized Reseller,3,191.02,0,573.06
TRX-11488,2025-10-03 02:42:49.553295,Daejeon,Tablets,Online,8,1840.12,0,14720.96
TRX-13924,2025-10-03 02:42:49.553295,Seoul,Accessories,Online,1,234.89,0,234.89
TRX-13028,2025-10-04 02:42:49.553295,Seoul,Laptops,Online,4,53.78,5,204.36
TRX-11890,2025-10-04 02:42:49.553295,Busan,Smartphones,Authorized Reseller,8,1513.6,0,12108.8
TRX-14721,2025-10-04 02:42:49.553295,Daegu,Accessories,Retail Store,3,304.69,15,776.96
TRX-14863,2025-10-04 02:42:49.553295,Busan,Smartphones,Retail Store,4,1606.4,0,6425.6
TRX-12558,2025-10-04 02:42:49.553295,Seoul,Accessories,Online,1,1180.1,10,1062.09
TRX-11218,2025-10-04 02:42:49.553295,Incheon,Laptops,Authorized Reseller,4,1329.68,0,5318.72
TRX-12747,2025-10-04 02:42:49.553295,Busan,Smartphones,Authorized Reseller,3,823.39,0,2470.17
TRX-13732,2025-10-04 02:42:49.553295,Seoul,Wearables,Retail Store,6,936.08,0,5616.48
TRX-12705,2025-10-04 02:42:49.553295,Daegu,Smartphones,Authorized Reseller,2,936.28,0,1872.56
TRX-13062,2025-10-05 02:42:49.553295,Seoul,Accessories,Retail Store,4,1488.5,0,5954.0
TRX-14404,2025-10-05 02:42:49.553295,Seoul,Laptops,Online,9,1552.13,5,13270.71
TRX-14955,2025-10-05 02:42:49.553295,Seoul,Tablets,Authorized Reseller,4,1098.05,0,4392.2
TRX-10704,2025-10-05 02:42:49.553295,Incheon,Wearables,Authorized Reseller,8,1604.5,0,12836.0
TRX-14130,2025-10-05 02:42:49.553295,Seoul,Smartphones,Retail Store,2,1221.0,0,2442.0
TRX-10917,2025-10-05 02:42:49.553295,Busan,Smartphones,Online,7,1192.47,0,8347.29
TRX-10985,2025-10-05 02:42:49.553295,Seoul,Accessories,Retail Store,6,1270.81,10,6862.37
TRX-11042,2025-10-06 02:42:49.553295,Busan,Smartphones,Online,9,1496.27,0,13466.43
TRX-10664,2025-10-06 02:42:49.553295,Busan,Laptops,Online,2,1758.54,0,3517.08
TRX-12611,2025-10-06 02:42:49.553295,Seoul,Wearables,Authorized Reseller,7,1313.66,10,8276.06
TRX-14534,2025-10-06 02:42:49.553295,Busan,Tablets,Authorized Reseller,3,1189.79,0,3569.37
TRX-12939,2025-10-06 02:42:49.553295,Daejeon,Laptops,Online,5,237.23,5,1126.84
TRX-12107,2025-10-06 02:42:49.553295,Daegu,Wearables,Authorized Reseller,2,1377.23,0,2754.46
TRX-12834,2025-10-06 02:42:49.553295,Busan,Accessories,Online,2,1472.55,5,2797.84
TRX-12485,2025-10-06 02:42:49.553295,Seoul,Wearables,Online,4,413.13,20,1322.02
TRX-11907,2025-10-06 02:42:49.553295,Seoul,Wearables,Authorized Reseller,6,1719.01,15,8766.95
TRX-13719,2025-10-06 02:42:49.553295,Daejeon,Accessories,Online,3,1852.44,0,5557.32
TRX-10081,2025-10-06 02:42:49.553295,Seoul,Tablets,Online,3,676.76,15,1725.74
TRX-13032,2025-10-06 02:42:49.553295,Incheon,Smartphones,Online,1,940.99,15,799.84
TRX-12646,2025-10-06 02:42:49.553295,Busan,Accessories,Retail Store,4,429.64,20,1374.85
TRX-13343,2025-10-06 02:42:49.553295,Seoul,Smartphones,Retail Store,8,1042.35,15,7087.98
